ID;Spezies;Source;DataType;Geometry;Molar_Mass;Lennard_Jones_potential;Lennard_Jones_collision;Dipole_moment;Polarizability;Rotational_relaxation_collision_number;Comment;Atom1;Count;Atom2;Count;Atom3;Count;Atom4;Count;Type;Comment;Low temperature;High temperature ;Jump temperature ;Coef1;Coef2;Coef3;Coef4;Coef5;Coef6;Coef7;Coef8;Coef9;Coef10;Coef11;Coef12;Coef13;Coef14
121;CH2(S);0;ThermData;;;;;;;;;C;1;H;2;;;;;G;L S/93;200.0;3500.0;1000.0;2.29203842;0.00465588637;-2.01191947e-06;4.17906e-10;-3.39716365e-14;50925.9997;8.62650169;4.19860411;-0.00236661419;8.2329622e-06;-6.68815981e-09;1.94314737e-12;50496.8163;-0.769118967;None
122;CH3;0;ThermData;;;;;;;;;C;1;H;3;;;;;G;L11/89;200.0;3500.0;1000.0;2.28571772;0.00723990037;-2.98714348e-06;5.95684644e-10;-4.67154394e-14;16775.5843;8.48007179;3.6735904;0.00201095175;5.73021856e-06;-6.87117425e-09;2.54385734e-12;16444.9988;1.60456433;None
123;CH4;0;ThermData;;;;;;;;;C;1;H;4;;;;;G;L 8/88;200.0;3500.0;1000.0;0.074851495;0.0133909467;-5.73285809e-06;1.22292535e-09;-1.0181523e-13;-9468.34459;18.437318;5.14987613;-0.0136709788;4.91800599e-05;-4.84743026e-08;1.66693956e-11;-10246.6476;-4.64130376;None
124;CO;0;ThermData;;;;;;;;;C;1;O;1;;;;;G;TPIS79;200.0;3500.0;1000.0;2.71518561;0.00206252743;-9.98825771e-07;2.30053008e-10;-2.03647716e-14;-14151.8724;7.81868772;3.57953347;-0.00061035368;1.01681433e-06;9.07005884e-10;-9.04424499e-13;-14344.086;3.50840928;None
125;CO2;0;ThermData;;;;;;;;;C;1;O;2;;;;;G;L 7/88;200.0;3500.0;1000.0;3.85746029;0.00441437026;-2.21481404e-06;5.23490188e-10;-4.72084164e-14;-48759.166;2.27163806;2.35677352;0.00898459677;-7.12356269e-06;2.45919022e-09;-1.43699548e-13;-48371.9697;9.90105222;None
126;HCO;0;ThermData;;;;;;;;;H;1;C;1;O;1;;;G;L12/89;200.0;3500.0;1000.0;2.77217438;0.00495695526;-2.48445613e-06;5.89161778e-10;-5.33508711e-14;4011.91815;9.79834492;4.22118584;-0.00324392532;1.37799446e-05;-1.33144093e-08;4.33768865e-12;3839.56496;3.39437243;None
127;CH2O;0;ThermData;;;;;;;;;H;2;C;1;O;1;;;G;L 8/88;200.0;3500.0;1000.0;1.76069008;0.00920000082;-4.42258813e-06;1.00641212e-09;-8.8385564e-14;-13995.8323;13.656323;4.79372315;-0.00990833369;3.73220008e-05;-3.79285261e-08;1.31772652e-11;-14308.9567;0.6028129;None
128;CH2OH;0;ThermData;;;;;;;;;C;1;H;3;O;1;;;G;GUNL93;200.0;3500.0;1000.0;3.69266569;0.00864576797;-3.7510112e-06;7.87234636e-10;-6.48554201e-14;-3242.50627;5.81043215;3.86388918;0.00559672304;5.93271791e-06;-1.04532012e-08;4.36967278e-12;-3193.91367;5.47302243;None
129;CH3O;0;ThermData;;;;;;;;;C;1;H;3;O;1;;;G;121686;300.0;3000.0;1000.0;3.770799;0.007871497;-2.656384e-06;3.944431e-10;-2.112616e-14;127.83252;2.929575;2.106204;0.007216595;5.338472e-06;-7.377636e-09;2.07561e-12;978.6011;13.152177;None
130;CH3OH;0;ThermData;;;;;;;;;C;1;H;4;O;1;;;G;L 8/88;200.0;3500.0;1000.0;1.78970791;0.0140938292;-6.36500835e-06;1.38171085e-09;-1.1706022e-13;-25374.8747;14.5023623;5.71539582;-0.0152309129;6.52441155e-05;-7.10806889e-08;2.61352698e-11;-25642.7656;-1.50409823;None
131;C2H;0;ThermData;;;;;;;;;C;2;H;1;;;;;G;L 1/91;200.0;3500.0;1000.0;3.16780652;0.00475221902;-1.83787077e-06;3.04190252e-10;-1.7723277e-14;67121.065;6.63589475;2.88965733;0.0134099611;-2.84769501e-05;2.94791045e-08;-1.09331511e-11;66839.3932;6.22296438;None
132;C2H2;0;ThermData;;;;;;;;;C;2;H;2;;;;;G;L 1/91;200.0;3500.0;1000.0;4.14756964;0.00596166664;-2.37294852e-06;4.67412171e-10;-3.61235213e-14;25935.9992;-1.23028121;0.808681094;0.0233615629;-3.55171815e-05;2.80152437e-08;-8.50072974e-12;26428.9807;13.9397051;None
133;C2H3;0;ThermData;;;;;;;;;C;2;H;3;;;;;G;L 2/92;200.0;3500.0;1000.0;3.016724;0.0103302292;-4.68082349e-06;1.01763288e-09;-8.62607041e-14;34612.8739;7.78732378;3.21246645;0.00151479162;2.59209412e-05;-3.57657847e-08;1.47150873e-11;34859.8468;8.51054025;None
134;C2H4;0;ThermData;;;;;;;;;C;2;H;4;;;;;G;L 1/91;200.0;3500.0;1000.0;2.03611116;0.0146454151;-6.71077915e-06;1.47222923e-09;-1.25706061e-13;4939.88614;10.3053693;3.95920148;-0.00757052247;5.70990292e-05;-6.91588753e-08;2.69884373e-11;5089.77593;4.09733096;None
135;C2H5;0;ThermData;;;;;;;;;C;2;H;5;;;;;G;L12/92;200.0;3500.0;1000.0;1.95465642;0.0173972722;-7.98206668e-06;1.75217689e-09;-1.49641576e-13;12857.52;13.4624343;4.30646568;-0.00418658892;4.97142807e-05;-5.99126606e-08;2.30509004e-11;12841.6265;4.70720924;None
136;C2H6;0;ThermData;;;;;;;;;C;2;H;6;;;;;G;L 8/88;200.0;3500.0;1000.0;1.0718815;0.0216852677;-1.00256067e-05;2.21412001e-09;-1.9000289e-13;-11426.3932;15.1156107;4.29142492;-0.0055015427;5.99438288e-05;-7.08466285e-08;2.68685771e-11;-11522.2055;2.66682316;None
137;CH2CO;0;ThermData;;;;;;;;;C;2;H;2;O;1;;;G;L 5/90;200.0;3500.0;1000.0;4.51129732;0.00900359745;-4.16939635e-06;9.23345882e-10;-7.94838201e-14;-7551.05311;0.632247205;2.1358363;0.0181188721;-1.73947474e-05;9.34397568e-09;-2.01457615e-12;-7042.91804;12.215648;None
138;HCCO;0;ThermData;;;;;;;;;H;1;C;2;O;1;;;G;SRIC91;300.0;4000.0;1000.0;5.6282058;0.0040853401;-1.5934547e-06;2.8626052e-10;-1.9407832e-14;19327.215;-3.9302595;2.2517214;0.017655021;-2.3729101e-05;1.7275759e-08;-5.0664811e-12;20059.449;12.490417;None
139;HCCOH;0;ThermData;;;;;;;;;C;2;O;1;H;2;;;G;SRI91;300.0;5000.0;1000.0;5.9238291;0.00679236;-2.5658564e-06;4.4987841e-10;-2.9940101e-14;7264.626;-7.6017742;1.2423733;0.031072201;-5.0866864e-05;4.3137131e-08;-1.4014594e-11;8031.6143;13.874319;None
140;H2CN;0;ThermData;;;;;;;;;H;2;C;1;N;1;;;G;41687;300.0;4000.0;1000.0;5.209703;0.0029692911;-2.8555891e-07;-1.63555e-10;3.0432589e-14;27677.109;-4.444478;2.851661;0.0056952331;1.07114e-06;-1.622612e-09;-2.3511081e-13;28637.82;8.9927511;None
141;HCN;0;ThermData;;;;;;;;;H;1;C;1;N;1;;;G;GRI/98;200.0;6000.0;1000.0;3.8022392;0.0031464228;-1.0632185e-06;1.6619757e-10;-9.799757e-15;14407.292;1.5754601;2.2589886;0.01005117;-1.3351763e-05;1.0092349e-08;-3.0089028e-12;14712.633;8.9164419;None
142;HNO;0;ThermData;;;;;;;;;H;1;N;1;O;1;;;G;And93;200.0;6000.0;1000.0;2.9792509;0.0034944059;-7.8549778e-07;5.7479594e-11;-1.9335916e-16;11750.582;8.6063728;4.5334916;-0.0056696171;1.8473207e-05;-1.7137094e-08;5.5454573e-12;11548.297;1.7498417;None
143;N;0;ThermData;;;;;;;;;N;1;;;;;;;G;L 6/88;200.0;6000.0;1000.0;2.4159429;0.00017489065;-1.1902369e-07;3.0226245e-11;-2.0360982e-15;56133.773;4.6496096;2.5;0.0;0.0;0.0;0.0;56104.637;4.1939087;None
144;NNH;0;ThermData;;;;;;;;;N;2;H;1;;;;;G;T07/93;200.0;6000.0;1000.0;3.7667544;0.0028915082;-1.041662e-06;1.6842594e-10;-1.0091896e-14;28650.697;4.4705067;4.3446927;-0.0048497072;2.0059459e-05;-2.1726464e-08;7.9469539e-12;28791.973;2.977941;None
145;N2O;0;ThermData;;;;;;;;;N;2;O;1;;;;;G;L 7/88;200.0;6000.0;1000.0;4.8230729;0.0026270251;-9.5850874e-07;1.6000712e-10;-9.7752303e-15;8073.4048;-2.2017207;2.2571502;0.011304728;-1.3671319e-05;9.6819806e-09;-2.9307182e-12;8741.7744;10.757992;None
146;NH;0;ThermData;;;;;;;;;N;1;H;1;;;;;G;And94;200.0;6000.0;1000.0;2.7836928;0.001329843;-4.2478047e-07;7.8348501e-11;-5.504447e-15;42120.848;5.7407799;3.4929085;0.00031179198;-1.4890484e-06;2.4816442e-09;-1.0356967e-12;41880.629;1.8483278;None
147;NH2;0;ThermData;;;;;;;;;N;1;H;2;;;;;G;And89;200.0;6000.0;1000.0;2.8347421;0.0032073082;-9.3390804e-07;1.3702953e-10;-7.9206144e-15;22171.957;6.5204163;4.2040029;-0.0021061385;7.1068348e-06;-5.6115197e-09;1.6440717e-12;21885.91;-0.14184248;None
148;NH3;0;ThermData;;;;;;;;;N;1;H;3;;;;;G;J 6/77;200.0;6000.0;1000.0;2.6344521;0.005666256;-1.7278676e-06;2.3867161e-10;-1.2578786e-14;-6544.6958;6.5662928;4.2860274;-0.004660523;2.1718513e-05;-2.2808887e-08;8.2638046e-12;-6741.7285;-0.62537277;None
149;NO;0;ThermData;;;;;;;;;N;1;O;1;;;;;G;RUS 78;200.0;6000.0;1000.0;3.2606056;0.0011911043;-4.2917048e-07;6.9457669e-11;-4.0336099e-15;9920.9746;6.3693027;4.2184763;-0.004638976;1.1041022e-05;-9.3361354e-09;2.803577e-12;9844.623;2.2808464;None
150;NO2;0;ThermData;;;;;;;;;N;1;O;2;;;;;G;L 7/88;200.0;6000.0;1000.0;4.8847542;0.0021723956;-8.2806906e-07;1.574751e-10;-1.0510895e-14;2316.4983;-0.11741695;3.9440312;-0.001585429;1.6657812e-05;-2.0475426e-08;7.8350564e-12;2896.6179;6.3119917;None
151;HCNO;0;ThermData;;;;;;;;;H;1;N;1;C;1;O;1;G;BDEA94;300.0;5000.0;1382.0;6.59860456;0.00302778626;-1.07704346e-06;1.71666528e-10;-1.01439391e-14;17966.1339;-10.3306599;2.64727989;0.0127505342;-1.04794236e-05;4.41432836e-09;-7.57521466e-13;19299.0252;10.7332972;None
152;HOCN;0;ThermData;;;;;;;;;H;1;N;1;C;1;O;1;G;BDEA94;300.0;5000.0;1368.0;5.89784885;0.00316789393;-1.11801064e-06;1.77243144e-10;-1.04339177e-14;-3706.53331;-6.18167825;3.78604952;0.00688667922;-3.21487864e-06;5.17195767e-10;1.19360788e-14;-2826.984;5.63292162;None
153;HNCO;0;ThermData;;;;;;;;;H;1;N;1;C;1;O;1;G;BDEA94;300.0;5000.0;1478.0;6.22395134;0.00317864004;-1.09378755e-06;1.70735163e-10;-9.95021955e-15;-16659.9344;-8.38224741;3.63096317;0.00730282357;-2.28050003e-06;-6.61271298e-10;3.62235752e-13;-15587.3636;6.19457727;None
154;NCO;0;ThermData;;;;;;;;;N;1;C;1;O;1;;;G;EA 93;200.0;6000.0;1000.0;5.1521845;0.0023051761;-8.8033153e-07;1.4789098e-10;-9.0977996e-15;14004.123;-2.544266;2.8269308;0.0088051688;-8.3866134e-06;4.8016964e-09;-1.3313595e-12;14682.477;9.5504646;None
155;CN;0;ThermData;;;;;;;;;C;1;N;1;;;;;G;HBH92;200.0;6000.0;1000.0;3.7459805;4.3450775e-05;2.9705984e-07;-6.8651806e-11;4.4134173e-15;51536.188;2.7867601;3.6129351;-0.00095551327;2.1442977e-06;-3.1516323e-10;-4.6430356e-13;51708.34;3.9804995;None
156;HCNN;0;ThermData;;;;;;;;;C;1;N;2;H;1;;;G;SRI/94;300.0;5000.0;1000.0;5.8946362;0.0039895959;-1.598238e-06;2.9249395e-10;-2.0094686e-14;53452.941;-5.1030502;2.5243194;0.015960619;-1.8816354e-05;1.212554e-08;-3.2357378e-12;54261.984;11.67587;None
157;N2;0;ThermData;;;;;;;;;N;2;;;;;;;G;121286;300.0;5000.0;1000.0;2.92664;0.0014879768;-5.68476e-07;1.0097038e-10;-6.753351e-15;-922.7977;5.980528;3.298677;0.0014082404;-3.963222e-06;5.641515e-09;-2.444854e-12;-1020.8999;3.950372;None
158;AR;0;ThermData;;;;;;;;;Ar;1;;;;;;;G;120186;300.0;5000.0;1000.0;2.5;0.0;0.0;0.0;0.0;-745.375;4.366;2.5;0.0;0.0;0.0;0.0;-745.375;4.366;None
159;C3H8;0;ThermData;;;;;;;;;C;3;H;8;;;;;G;L 4/85;300.0;5000.0;1000.0;7.5341368;0.018872239;-6.2718491e-06;9.1475649e-10;-4.7838069e-14;-16467.516;-17.892349;0.93355381;0.026424579;6.1059727e-06;-2.1977499e-08;9.5149253e-12;-13958.52;19.201691;None
160;C3H7;0;ThermData;;;;;;;;;C;3;H;7;;;;;G;L 9/84;300.0;5000.0;1000.0;7.7026987;0.016044203;-5.283322e-06;7.629859e-10;-3.9392284e-14;8298.4336;-15.48018;1.0515518;0.02599198;2.380054e-06;-1.9609569e-08;9.373247e-12;10631.863;21.122559;None
161;CH3CHO;0;ThermData;;;;;;;;;C;2;H;4;O;1;;;G;L 8/88;200.0;6000.0;1000.0;5.4041108;0.011723059;-4.2263137e-06;6.8372451e-10;-4.0984863e-14;-22593.122;-3.4807917;4.7294595;-0.0031932858;4.7534921e-05;-5.7458611e-08;2.1931112e-11;-21572.878;4.1030159;None
162;CH2CHO;0;ThermData;;;;;;;;;O;1;H;3;C;2;;;G;SAND86;300.0;5000.0;1000.0;5.97567;0.008130591;-2.743624e-06;4.070304e-10;-2.176017e-14;490.3218;-5.045251;3.409062;0.010738574;1.891492e-06;-7.158583e-09;2.867385e-12;1521.4766;9.55829;None
